y,x,ref,highway,street_count,geometry
40.507783,-74.251165,,,3,POINT (-74.251165 40.507783)
40.596127,-74.110786,,,3,POINT (-74.110786 40.596127)
40.614019,-74.149122,,,3,POINT (-74.14912200000001 40.614019)
40.6103583,-74.1498427,,,3,POINT (-74.14984269999999 40.6103583)
40.625069,-74.164946,,,3,POINT (-74.164946 40.625069)
40.625365,-74.166455,,,3,POINT (-74.166455 40.625365)
40.580629,-74.120703,,,1,POINT (-74.12070300000001 40.580629)
40.579902,-74.120179,,,3,POINT (-74.12017899999999 40.579902)
40.6193,-74.154291,,,4,POINT (-74.154291 40.6193)
40.5590708,-74.16994,,,3,POINT (-74.16994 40.5590708)
40.559412,-74.1700214,,,1,POINT (-74.1700214 40.559412)
40.63912,-74.142159,,,3,POINT (-74.14215900000001 40.63912)
40.635522,-74.143597,,,3,POINT (-74.143597 40.635522)
40.634266,-74.144083,,,3,POINT (-74.14408299999999 40.634266)
40.6156579,-74.1570973,,,4,POINT (-74.1570973 40.6156579)
40.539878,-74.206534,,,4,POINT (-74.206534 40.539878)
40.539137,-74.209178,,,4,POINT (-74.20917799999999 40.539137)
40.5387978,-74.2121027,,,3,POINT (-74.2121027 40.5387978)
40.552055,-74.182385,,,3,POINT (-74.182385 40.552055)
40.548894,-74.185117,,,4,POINT (-74.18511700000001 40.548894)
40.547067,-74.186679,,,4,POINT (-74.186679 40.547067)
40.543961,-74.191833,,,4,POINT (-74.191833 40.543961)
40.543228,-74.194472,,,4,POINT (-74.194472 40.543228)
40.542527,-74.197022,,,3,POINT (-74.197022 40.542527)
40.625576,-74.163431,,,3,POINT (-74.163431 40.625576)
40.624152,-74.163701,,,3,POINT (-74.163701 40.624152)
40.5544771,-74.1305019,,,3,POINT (-74.1305019 40.5544771)
40.592424,-74.1571,,,3,POINT (-74.1571 40.592424)
40.593102,-74.158303,,,3,POINT (-74.158303 40.593102)
40.593323,-74.158697,,,4,POINT (-74.158697 40.593323)
40.593651,-74.1592593,,,3,POINT (-74.1592593 40.593651)
40.5939209,-74.1597559,,,3,POINT (-74.15975589999999 40.5939209)
40.6126652,-74.0627387,,,3,POINT (-74.0627387 40.6126652)
40.6124723,-74.0626062,,,3,POINT (-74.0626062 40.6124723)
40.6124562,-74.0633834,,,3,POINT (-74.06338340000001 40.6124562)
40.6122026,-74.0631824,,,3,POINT (-74.0631824 40.6122026)
40.6125279,-74.0624453,,,1,POINT (-74.06244529999999 40.6125279)
40.6120951,-74.0633903,,,1,POINT (-74.06339029999999 40.6120951)
40.629932,-74.136863,,,3,POINT (-74.13686300000001 40.629932)
40.631042,-74.13894,,,3,POINT (-74.13894000000001 40.631042)
40.544019,-74.168146,,,4,POINT (-74.16814599999999 40.544019)
40.54303,-74.169304,,turning_circle,1,POINT (-74.169304 40.54303)
40.5579641,-74.1122092,,,3,POINT (-74.1122092 40.5579641)
40.5576837,-74.1126258,,,3,POINT (-74.1126258 40.5576837)
40.5575495,-74.1128252,,,1,POINT (-74.1128252 40.5575495)
40.5583902,-74.112705,,,3,POINT (-74.11270500000001 40.5583902)
40.558051,-74.1132406,,,3,POINT (-74.1132406 40.558051)
40.581465,-74.127961,,,3,POINT (-74.127961 40.581465)
40.581543,-74.127782,,,1,POINT (-74.127782 40.581543)
40.581991,-74.128303,,,1,POINT (-74.128303 40.581991)
40.5277606,-74.2049561,,turning_circle,1,POINT (-74.2049561 40.5277606)
40.541395,-74.150901,,,4,POINT (-74.150901 40.541395)
40.54032,-74.152292,,,3,POINT (-74.152292 40.54032)
40.522666,-74.20736,,turning_circle,1,POINT (-74.20735999999999 40.522666)
40.593795,-74.184858,,,3,POINT (-74.18485800000001 40.593795)
40.594107,-74.184489,,,3,POINT (-74.184489 40.594107)
40.593924,-74.184159,,,3,POINT (-74.18415899999999 40.593924)
40.593618,-74.184517,,,3,POINT (-74.184517 40.593618)
40.593477,-74.184665,,,1,POINT (-74.184665 40.593477)
40.593928,-74.185119,,,1,POINT (-74.185119 40.593928)
40.547459,-74.151506,,,3,POINT (-74.151506 40.547459)
40.547554,-74.150894,,,1,POINT (-74.15089399999999 40.547554)
40.64216,-74.08423,,,1,POINT (-74.08423000000001 40.64216)
40.575929,-74.143374,,,4,POINT (-74.14337399999999 40.575929)
40.5336272,-74.1528432,,,3,POINT (-74.15284320000001 40.5336272)
40.5331,-74.153339,,,3,POINT (-74.153339 40.5331)
40.532674,-74.15254,,,3,POINT (-74.15254 40.532674)
40.607278,-74.168097,,,4,POINT (-74.168097 40.607278)
40.5607865,-74.161823,,,3,POINT (-74.161823 40.5607865)
40.5609317,-74.1607317,,,3,POINT (-74.1607317 40.5609317)
40.572807,-74.119327,,,3,POINT (-74.119327 40.572807)
40.57256,-74.11889,,,4,POINT (-74.11888999999999 40.57256)
40.572353,-74.118518,,stop,4,POINT (-74.11851799999999 40.572353)
40.572097,-74.118067,,,3,POINT (-74.118067 40.572097)
40.571687,-74.117336,,stop,4,POINT (-74.11733599999999 40.571687)
40.571281,-74.116609,,,4,POINT (-74.116609 40.571281)
40.570865,-74.115859,,,3,POINT (-74.115859 40.570865)
40.571017,-74.11571,,,3,POINT (-74.11571000000001 40.571017)
40.569858,-74.11354,,,4,POINT (-74.11354 40.569858)
40.568801,-74.1115534,,,4,POINT (-74.11155340000001 40.568801)
40.600261,-74.074982,,,3,POINT (-74.07498200000001 40.600261)
40.599583,-74.075547,,,4,POINT (-74.075547 40.599583)
40.598994,-74.076052,,,3,POINT (-74.076052 40.598994)
40.59867,-74.094993,,turning_circle,1,POINT (-74.094993 40.59867)
40.5404813,-74.2150702,,turning_circle,1,POINT (-74.2150702 40.5404813)
40.5979718,-74.0642123,,,1,POINT (-74.06421229999999 40.5979718)
40.5983417,-74.0633632,,,3,POINT (-74.0633632 40.5983417)
40.506685,-74.23506,,,3,POINT (-74.23506 40.506685)
40.6216645,-74.1331247,,,1,POINT (-74.1331247 40.6216645)
40.621088,-74.133047,,,3,POINT (-74.133047 40.621088)
40.620316,-74.132996,,,4,POINT (-74.13299600000001 40.620316)
40.619669,-74.133092,,,3,POINT (-74.133092 40.619669)
40.618708,-74.133276,,,3,POINT (-74.133276 40.618708)
40.618505,-74.133333,,,3,POINT (-74.13333299999999 40.618505)
40.617629,-74.133568,,,4,POINT (-74.133568 40.617629)
40.5982514,-74.0658115,,,3,POINT (-74.0658115 40.5982514)
40.597012,-74.065446,,,4,POINT (-74.06544599999999 40.597012)
40.611399,-74.062173,,,3,POINT (-74.062173 40.611399)
40.6114754,-74.0621576,,,3,POINT (-74.06215760000001 40.6114754)
40.61882,-74.086041,,,3,POINT (-74.08604099999999 40.61882)
40.581267,-74.11221,,traffic_signals,3,POINT (-74.11221 40.581267)
40.578536,-74.10711,,,4,POINT (-74.10711000000001 40.578536)
40.577578,-74.1056,,,4,POINT (-74.1056 40.577578)
40.5771,-74.104959,,,4,POINT (-74.10495899999999 40.5771)
40.57674,-74.104234,,,3,POINT (-74.10423400000001 40.57674)
40.5765369,-74.1037786,,traffic_signals,4,POINT (-74.1037786 40.5765369)
40.575986,-74.102247,,,4,POINT (-74.10224700000001 40.575986)
40.575591,-74.101504,,,3,POINT (-74.10150400000001 40.575591)
40.575194,-74.100767,,,3,POINT (-74.100767 40.575194)
40.574402,-74.099298,,,3,POINT (-74.099298 40.574402)
40.574002,-74.09856,,,3,POINT (-74.09856000000001 40.574002)
40.573606,-74.097836,,,4,POINT (-74.097836 40.573606)
40.572413,-74.095635,,,4,POINT (-74.095635 40.572413)
40.570817,-74.092702,,,4,POINT (-74.092702 40.570817)
40.5699743,-74.0911442,,,4,POINT (-74.0911442 40.5699743)
40.5240798,-74.1710463,,,3,POINT (-74.1710463 40.5240798)
40.5247713,-74.1716266,,,3,POINT (-74.1716266 40.5247713)
40.5019229,-74.2334362,,,3,POINT (-74.2334362 40.5019229)
40.557634,-74.176463,,,3,POINT (-74.176463 40.557634)
40.557515,-74.177421,,,3,POINT (-74.177421 40.557515)
40.6185033,-74.0876087,,,3,POINT (-74.0876087 40.6185033)
40.538426,-74.152493,,,4,POINT (-74.15249300000001 40.538426)
40.54007,-74.154121,,,4,POINT (-74.154121 40.54007)
40.544078,-74.158077,,,4,POINT (-74.15807700000001 40.544078)
40.6277003,-74.1682065,,,3,POINT (-74.1682065 40.6277003)
40.615011,-74.130961,,,3,POINT (-74.130961 40.615011)
40.61494,-74.13172,,,3,POINT (-74.13172 40.61494)
40.614682,-74.131678,,,3,POINT (-74.13167799999999 40.614682)
40.614755,-74.130931,,,3,POINT (-74.130931 40.614755)
40.514711,-74.245747,,,3,POINT (-74.24574699999999 40.514711)
40.512674,-74.243775,,,4,POINT (-74.243775 40.512674)
40.510816,-74.241982,,,3,POINT (-74.24198199999999 40.510816)
40.525495,-74.215607,,,3,POINT (-74.21560700000001 40.525495)
40.5241629,-74.213519,,,3,POINT (-74.21351900000001 40.5241629)
40.5913943,-74.0878826,,,3,POINT (-74.0878826 40.5913943)
40.590872,-74.086917,,,3,POINT (-74.086917 40.590872)
40.5904153,-74.0860752,,,4,POINT (-74.0860752 40.5904153)
40.589984,-74.085197,,,3,POINT (-74.08519699999999 40.589984)
40.5896351,-74.0844953,,,1,POINT (-74.0844953 40.5896351)
40.593399,-74.091739,,,3,POINT (-74.091739 40.593399)
40.536526,-74.16656,,,3,POINT (-74.16656 40.536526)
40.535988,-74.167849,,,3,POINT (-74.167849 40.535988)
40.533592,-74.173587,,,3,POINT (-74.173587 40.533592)
40.53281,-74.1755,,,1,POINT (-74.1755 40.53281)
40.6375981,-74.1469983,,,3,POINT (-74.14699830000001 40.6375981)
40.635799,-74.14756,,,4,POINT (-74.14756 40.635799)
40.63237,-74.148644,,,3,POINT (-74.148644 40.63237)
40.631544,-74.148903,,,4,POINT (-74.148903 40.631544)
40.63021,-74.149333,,,4,POINT (-74.149333 40.63021)
40.629198,-74.149642,,,3,POINT (-74.149642 40.629198)
40.628449,-74.149883,,,4,POINT (-74.149883 40.628449)
40.621353,-74.082181,,,3,POINT (-74.08218100000001 40.621353)
40.620828,-74.081892,,,3,POINT (-74.081892 40.620828)
40.560334,-74.11027,,,3,POINT (-74.11027 40.560334)
40.561936,-74.108904,,,3,POINT (-74.108904 40.561936)
40.565537,-74.105624,,,4,POINT (-74.10562400000001 40.565537)
40.567501,-74.103869,,,3,POINT (-74.103869 40.567501)
40.6254362,-74.1768812,,,4,POINT (-74.1768812 40.6254362)
40.548527,-74.208271,,,3,POINT (-74.208271 40.548527)
40.5076525,-74.2277256,,,1,POINT (-74.2277256 40.5076525)
40.5076869,-74.2275756,,,3,POINT (-74.22757559999999 40.5076869)
40.5077603,-74.2272475,,,1,POINT (-74.2272475 40.5077603)
40.5082013,-74.2276726,,,3,POINT (-74.22767260000001 40.5082013)
40.570222,-74.121988,,,3,POINT (-74.121988 40.570222)
40.569664,-74.123459,,,3,POINT (-74.123459 40.569664)
40.565623,-74.137238,,,3,POINT (-74.137238 40.565623)
40.6067328,-74.1329978,,,3,POINT (-74.1329978 40.6067328)
40.605501,-74.132988,,,3,POINT (-74.132988 40.605501)
40.604474,-74.132871,,,3,POINT (-74.13287099999999 40.604474)
40.603635,-74.1327741,,,3,POINT (-74.13277410000001 40.603635)
40.6036507,-74.1325528,,,3,POINT (-74.1325528 40.6036507)
40.60133,-74.132209,,,3,POINT (-74.132209 40.60133)
40.6042729,-74.0948476,,,4,POINT (-74.09484759999999 40.6042729)
40.6036137,-74.0950304,,,3,POINT (-74.0950304 40.6036137)
40.538024,-74.222694,,,1,POINT (-74.222694 40.538024)
40.551733,-74.199914,,,3,POINT (-74.19991400000001 40.551733)
40.510655,-74.25136,,,3,POINT (-74.25136000000001 40.510655)
40.5110088,-74.250689,,,3,POINT (-74.25068899999999 40.5110088)
40.613259,-74.076409,,,3,POINT (-74.076409 40.613259)
40.6125822,-74.0756739,,,3,POINT (-74.0756739 40.6125822)
40.611619,-74.123063,,,3,POINT (-74.123063 40.611619)
40.616868,-74.085583,,,3,POINT (-74.085583 40.616868)
40.586787,-74.159019,,stop,4,POINT (-74.159019 40.586787)
40.586226,-74.159585,,,3,POINT (-74.15958500000001 40.586226)
40.585045,-74.160778,,,3,POINT (-74.16077799999999 40.585045)
40.568395,-74.120482,,,4,POINT (-74.120482 40.568395)
40.567534,-74.119036,,,4,POINT (-74.11903599999999 40.567534)
40.566796,-74.117654,,,3,POINT (-74.117654 40.566796)
40.566324,-74.11677,,,4,POINT (-74.11677 40.566324)
40.585462,-74.161518,,,3,POINT (-74.161518 40.585462)
40.587207,-74.159775,,,4,POINT (-74.159775 40.587207)
40.584266,-74.15435,,,4,POINT (-74.15434999999999 40.584266)
40.584548,-74.154061,,turning_circle,1,POINT (-74.154061 40.584548)
40.551479,-74.1639504,,,3,POINT (-74.1639504 40.551479)
40.5515682,-74.1632321,,turning_circle,1,POINT (-74.1632321 40.5515682)
40.606898,-74.1650697,,,3,POINT (-74.1650697 40.606898)
40.606269,-74.165027,,,3,POINT (-74.16502699999999 40.606269)
40.6062151,-74.1651934,,,1,POINT (-74.16519340000001 40.6062151)
40.6063022,-74.1648163,,,1,POINT (-74.1648163 40.6063022)
40.595507,-74.092036,,,3,POINT (-74.09203599999999 40.595507)
40.594738,-74.090543,,,3,POINT (-74.090543 40.594738)
40.554642,-74.14607,,,3,POINT (-74.14606999999999 40.554642)
40.554405,-74.146994,,,4,POINT (-74.14699400000001 40.554405)
40.553744,-74.149541,,,4,POINT (-74.149541 40.553744)
40.553312,-74.1512277,,,4,POINT (-74.15122770000001 40.553312)
40.5530303,-74.1521424,,,3,POINT (-74.1521424 40.5530303)
40.552327,-74.15488,,,4,POINT (-74.15488000000001 40.552327)
40.552109,-74.1557792,,,4,POINT (-74.1557792 40.552109)
40.551982,-74.156721,,,4,POINT (-74.156721 40.551982)
40.55183,-74.157919,,,3,POINT (-74.15791900000001 40.55183)
40.55167,-74.159112,,,3,POINT (-74.15911199999999 40.55167)
40.551347,-74.161627,,,3,POINT (-74.161627 40.551347)
40.551227,-74.162553,,,3,POINT (-74.162553 40.551227)
40.550575,-74.167572,,traffic_signals,4,POINT (-74.16757200000001 40.550575)
40.550303,-74.169685,,,4,POINT (-74.169685 40.550303)
40.549988,-74.172095,,,4,POINT (-74.172095 40.549988)
40.549661,-74.174682,,,3,POINT (-74.174682 40.549661)
40.5136572,-74.2497129,,,3,POINT (-74.24971290000001 40.5136572)
40.6081111,-74.1150257,,,3,POINT (-74.1150257 40.6081111)
40.6069447,-74.1148884,,,3,POINT (-74.1148884 40.6069447)
40.539937,-74.189914,,,4,POINT (-74.189914 40.539937)
40.539205,-74.192553,,,4,POINT (-74.192553 40.539205)
40.538487,-74.195077,,,4,POINT (-74.195077 40.538487)
40.537833,-74.197435,,,4,POINT (-74.197435 40.537833)
40.536505,-74.202275,,,4,POINT (-74.202275 40.536505)
40.535836,-74.204681,,,4,POINT (-74.20468099999999 40.535836)
40.534942,-74.207887,,,3,POINT (-74.207887 40.534942)
40.614101,-74.103412,,,4,POINT (-74.10341200000001 40.614101)
40.613812,-74.104215,,,3,POINT (-74.104215 40.613812)
40.619867,-74.141908,,,3,POINT (-74.141908 40.619867)
40.619532,-74.139889,,,4,POINT (-74.139889 40.619532)
40.619395,-74.139002,,,4,POINT (-74.139002 40.619395)
40.619267,-74.138191,,,4,POINT (-74.13819100000001 40.619267)
40.619148,-74.137437,,,4,POINT (-74.13743700000001 40.619148)
40.618827,-74.135395,,,4,POINT (-74.135395 40.618827)
40.618719,-74.134709,,,3,POINT (-74.134709 40.618719)
40.61861,-74.134021,,,4,POINT (-74.134021 40.61861)
40.620091,-74.141879,,,3,POINT (-74.141879 40.620091)
40.620202,-74.142783,,,4,POINT (-74.14278299999999 40.620202)
40.620425,-74.144612,,,3,POINT (-74.144612 40.620425)
40.5306488,-74.2066634,,,3,POINT (-74.2066634 40.5306488)
40.530039,-74.206501,,,4,POINT (-74.206501 40.530039)
40.529334,-74.206296,,,4,POINT (-74.20629599999999 40.529334)
40.5286424,-74.2061057,,,3,POINT (-74.20610569999999 40.5286424)
40.5314179,-74.2068604,,,3,POINT (-74.2068604 40.5314179)
40.5321518,-74.2070767,,,3,POINT (-74.2070767 40.5321518)
40.5335467,-74.2074955,,,3,POINT (-74.20749549999999 40.5335467)
40.5342374,-74.2077039,,,3,POINT (-74.2077039 40.5342374)
40.536341,-74.208351,,,4,POINT (-74.20835099999999 40.536341)
40.5377359,-74.2087665,,,4,POINT (-74.2087665 40.5377359)
40.5415725,-74.2098713,,traffic_signals,4,POINT (-74.2098713 40.5415725)
40.579542,-74.112234,,,4,POINT (-74.112234 40.579542)
40.578956,-74.112771,,,4,POINT (-74.112771 40.578956)
40.57664,-74.114913,,,1,POINT (-74.114913 40.57664)
40.6271391,-74.0764529,,,3,POINT (-74.07645290000001 40.6271391)
40.6277555,-74.0775049,,,3,POINT (-74.07750489999999 40.6277555)
40.6289595,-74.0797267,,traffic_signals,4,POINT (-74.07972669999999 40.6289595)
40.6300248,-74.0817313,,traffic_signals,3,POINT (-74.0817313 40.6300248)
40.5462637,-74.2009932,,,3,POINT (-74.2009932 40.5462637)
40.546477,-74.200091,,,4,POINT (-74.200091 40.546477)
40.5467161,-74.1991076,,,4,POINT (-74.1991076 40.5467161)
40.54697,-74.198215,,,3,POINT (-74.198215 40.54697)
40.547218,-74.197341,,,3,POINT (-74.19734099999999 40.547218)
40.547473,-74.196471,,,3,POINT (-74.196471 40.547473)
40.548011,-74.194615,,,4,POINT (-74.194615 40.548011)
40.548329,-74.193969,,,3,POINT (-74.193969 40.548329)
40.618455,-74.08396,,,3,POINT (-74.08396 40.618455)
40.629346,-74.127193,,,3,POINT (-74.12719300000001 40.629346)
40.629166,-74.128806,,,3,POINT (-74.128806 40.629166)
40.637088,-74.1287389,,,3,POINT (-74.1287389 40.637088)
40.63715,-74.129676,,,4,POINT (-74.129676 40.63715)
40.637191,-74.130299,,,3,POINT (-74.13029899999999 40.637191)
40.637274,-74.130996,,stop,4,POINT (-74.130996 40.637274)
40.63773,-74.132093,,stop,4,POINT (-74.132093 40.63773)
40.638213,-74.1332,,,3,POINT (-74.1332 40.638213)
40.525985,-74.217253,,,3,POINT (-74.217253 40.525985)
40.5247763,-74.2172531,,,3,POINT (-74.21725309999999 40.5247763)
40.5238635,-74.2172835,,,3,POINT (-74.21728349999999 40.5238635)
40.6312178,-74.0803537,,,3,POINT (-74.0803537 40.6312178)
40.5335981,-74.1928763,,,3,POINT (-74.19287629999999 40.5335981)
40.531735,-74.194601,,,3,POINT (-74.19460100000001 40.531735)
40.531641,-74.194691,,,3,POINT (-74.19469100000001 40.531641)
40.530368,-74.196327,,,3,POINT (-74.196327 40.530368)
40.610005,-74.097226,,,3,POINT (-74.09722600000001 40.610005)
40.60918,-74.093969,,,3,POINT (-74.093969 40.60918)
40.60885,-74.093332,,,3,POINT (-74.093332 40.60885)
40.56217,-74.139944,,turning_circle,1,POINT (-74.139944 40.56217)
40.562723,-74.139753,,,3,POINT (-74.139753 40.562723)
40.546877,-74.167973,,,3,POINT (-74.167973 40.546877)
40.632734,-74.132149,,,3,POINT (-74.132149 40.632734)
40.612316,-74.085928,,,3,POINT (-74.085928 40.612316)
40.612932,-74.087487,,,3,POINT (-74.087487 40.612932)
40.600924,-74.136795,,,4,POINT (-74.13679500000001 40.600924)
40.599017,-74.136882,,,3,POINT (-74.136882 40.599017)
40.54225,-74.2181747,,,4,POINT (-74.21817470000001 40.54225)
40.543292,-74.211969,,,3,POINT (-74.211969 40.543292)
40.544109,-74.206465,,,1,POINT (-74.20646499999999 40.544109)
40.5386736,-74.1802327,,,3,POINT (-74.1802327 40.5386736)
40.5375,-74.181348,,,3,POINT (-74.181348 40.5375)
40.5365484,-74.1839552,,,3,POINT (-74.1839552 40.5365484)
40.5362304,-74.1849456,,,4,POINT (-74.18494560000001 40.5362304)
40.557284,-74.11413,,,3,POINT (-74.11413 40.557284)
40.5533401,-74.1101318,,,1,POINT (-74.1101318 40.5533401)
40.5158363,-74.2326094,,,3,POINT (-74.2326094 40.5158363)
40.6373454,-74.1286336,,,3,POINT (-74.1286336 40.6373454)
40.6355801,-74.1288748,,,3,POINT (-74.12887480000001 40.6355801)
40.634334,-74.129001,,,3,POINT (-74.129001 40.634334)
40.6336834,-74.1294509,,,4,POINT (-74.12945089999999 40.6336834)
40.6316862,-74.1304861,,,3,POINT (-74.1304861 40.6316862)
40.6296066,-74.1302651,,,3,POINT (-74.1302651 40.6296066)
40.629385,-74.13033,,,3,POINT (-74.13033 40.629385)
40.628337,-74.130692,,,3,POINT (-74.130692 40.628337)
40.626328,-74.13131,,traffic_signals,4,POINT (-74.13131 40.626328)
40.624546,-74.131917,,,3,POINT (-74.131917 40.624546)
40.6237128,-74.1320783,,,3,POINT (-74.1320783 40.6237128)
40.621654,-74.131907,,,3,POINT (-74.131907 40.621654)
40.621021,-74.131804,,traffic_signals,4,POINT (-74.131804 40.621021)
40.620361,-74.131696,,,4,POINT (-74.13169600000001 40.620361)
40.618408,-74.131378,,,3,POINT (-74.131378 40.618408)
40.618294,-74.131356,,,3,POINT (-74.131356 40.618294)
40.617578,-74.131258,,,3,POINT (-74.131258 40.617578)
40.617265,-74.131224,,,3,POINT (-74.131224 40.617265)
40.616822,-74.131165,,,3,POINT (-74.131165 40.616822)
40.616098,-74.131081,,,3,POINT (-74.13108099999999 40.616098)
40.615362,-74.130992,,,3,POINT (-74.13099200000001 40.615362)
40.614675,-74.13092,,,3,POINT (-74.13092 40.614675)
40.612558,-74.130719,,traffic_signals,3,POINT (-74.130719 40.612558)
40.6205041,-74.1085245,,,3,POINT (-74.1085245 40.6205041)
40.6212487,-74.1060994,,,1,POINT (-74.10609940000001 40.6212487)
40.5262585,-74.1744397,,,3,POINT (-74.17443969999999 40.5262585)
40.5256825,-74.1759467,,,3,POINT (-74.1759467 40.5256825)
40.644055,-74.108493,,,4,POINT (-74.108493 40.644055)
40.643369,-74.111451,,,1,POINT (-74.111451 40.643369)
40.565646,-74.122969,,,3,POINT (-74.122969 40.565646)
40.625764,-74.161311,,,3,POINT (-74.161311 40.625764)
40.626071,-74.164068,,,3,POINT (-74.164068 40.626071)
40.552909,-74.185439,,,3,POINT (-74.185439 40.552909)
40.553001,-74.185906,,,3,POINT (-74.185906 40.553001)
40.552776,-74.186097,,,1,POINT (-74.186097 40.552776)
40.609403,-74.158063,,,3,POINT (-74.158063 40.609403)
40.610467,-74.157313,,,3,POINT (-74.157313 40.610467)
40.6110231,-74.1568103,,,3,POINT (-74.1568103 40.6110231)
40.633465,-74.0765444,,,4,POINT (-74.0765444 40.633465)
40.6340723,-74.0787118,,,3,POINT (-74.07871179999999 40.6340723)
40.6200717,-74.0715533,,,3,POINT (-74.07155330000001 40.6200717)
40.6197942,-74.0718919,,,3,POINT (-74.0718919 40.6197942)
40.6195415,-74.0721989,,,3,POINT (-74.0721989 40.6195415)
40.6191704,-74.0726663,,,3,POINT (-74.07266629999999 40.6191704)
40.6184628,-74.0735478,,,3,POINT (-74.0735478 40.6184628)
40.565078,-74.153463,,,3,POINT (-74.153463 40.565078)
40.608283,-74.094572,,,3,POINT (-74.094572 40.608283)
40.5600436,-74.156325,,,3,POINT (-74.156325 40.5600436)
40.559718,-74.155568,,,3,POINT (-74.155568 40.559718)
40.575483,-74.122644,,,3,POINT (-74.12264399999999 40.575483)
40.576172,-74.122405,,,3,POINT (-74.122405 40.576172)
40.576828,-74.122186,,,3,POINT (-74.122186 40.576828)
40.57729,-74.122028,,,3,POINT (-74.122028 40.57729)
40.578813,-74.120691,,,4,POINT (-74.12069099999999 40.578813)
40.624721,-74.159691,,,3,POINT (-74.159691 40.624721)
40.623223,-74.160241,,,3,POINT (-74.160241 40.623223)
40.534312,-74.14935,,,1,POINT (-74.14935 40.534312)
40.534638,-74.149916,,,4,POINT (-74.149916 40.534638)
40.537167,-74.154065,,,4,POINT (-74.154065 40.537167)
40.538835,-74.156271,,,4,POINT (-74.156271 40.538835)
40.54281,-74.160195,,,3,POINT (-74.160195 40.54281)
40.528483,-74.207586,,,3,POINT (-74.20758600000001 40.528483)
40.527047,-74.207481,,,4,POINT (-74.207481 40.527047)
40.5252948,-74.2073006,,,3,POINT (-74.2073006 40.5252948)
40.597241,-74.132813,,,3,POINT (-74.132813 40.597241)
40.59748,-74.134154,,,3,POINT (-74.134154 40.59748)
40.597526,-74.13606,,,3,POINT (-74.13606 40.597526)
40.5980493,-74.0761342,,,3,POINT (-74.0761342 40.5980493)
40.597284,-74.077812,,,4,POINT (-74.07781199999999 40.597284)
40.596955,-74.078672,,,4,POINT (-74.078672 40.596955)
40.596629,-74.079522,,,3,POINT (-74.079522 40.596629)
40.5963079,-74.0803606,,,3,POINT (-74.08036060000001 40.5963079)
40.595656,-74.082153,,,3,POINT (-74.08215300000001 40.595656)
40.6097678,-74.1489487,,,3,POINT (-74.14894870000001 40.6097678)
40.609155,-74.1470955,,,3,POINT (-74.14709550000001 40.609155)
40.6280112,-74.1985015,,,3,POINT (-74.19850150000001 40.6280112)
40.59649,-74.071186,,,3,POINT (-74.071186 40.59649)
40.595235,-74.070505,,,3,POINT (-74.070505 40.595235)
40.595132,-74.070469,,,3,POINT (-74.070469 40.595132)
40.594709,-74.070259,,,3,POINT (-74.07025899999999 40.594709)
40.594193,-74.070021,,,3,POINT (-74.070021 40.594193)
40.593575,-74.069676,,,3,POINT (-74.069676 40.593575)
40.638662,-74.168184,,,3,POINT (-74.168184 40.638662)
40.638777,-74.169417,,,1,POINT (-74.169417 40.638777)
40.590545,-74.105336,,,4,POINT (-74.10533599999999 40.590545)
40.592336,-74.104952,,,3,POINT (-74.104952 40.592336)
40.574775,-74.111483,,,4,POINT (-74.11148300000001 40.574775)
40.573751,-74.109563,,,4,POINT (-74.10956299999999 40.573751)
40.5727192,-74.1076303,,,4,POINT (-74.1076303 40.5727192)
40.5721622,-74.1065931,,,1,POINT (-74.1065931 40.5721622)
40.5777251,-74.1175575,,traffic_signals,3,POINT (-74.1175575 40.5777251)
40.553306,-74.199553,,,3,POINT (-74.19955299999999 40.553306)
40.55336,-74.202162,,,3,POINT (-74.202162 40.55336)
40.561131,-74.182503,,,3,POINT (-74.182503 40.561131)
40.579571,-74.157208,,,1,POINT (-74.157208 40.579571)
40.579052,-74.15668,,,3,POINT (-74.15667999999999 40.579052)
40.5785,-74.156146,,,3,POINT (-74.15614600000001 40.5785)
40.581385,-74.153936,,,3,POINT (-74.153936 40.581385)
40.600409,-74.144941,,,4,POINT (-74.144941 40.600409)
40.596072,-74.144932,,,3,POINT (-74.144932 40.596072)
40.5418644,-74.1810923,,,3,POINT (-74.1810923 40.5418644)
40.546908,-74.191527,,,4,POINT (-74.19152699999999 40.546908)
40.542579,-74.182722,,,3,POINT (-74.182722 40.542579)
40.542191,-74.181946,,,3,POINT (-74.181946 40.542191)
40.6248348,-74.0813856,,,3,POINT (-74.0813856 40.6248348)
40.58791,-74.197044,,,3,POINT (-74.19704400000001 40.58791)
40.588699,-74.195716,,,3,POINT (-74.195716 40.588699)
40.589736,-74.1940223,,,4,POINT (-74.1940223 40.589736)
40.5903813,-74.1929322,,,5,POINT (-74.1929322 40.5903813)
40.592432,-74.189429,,,3,POINT (-74.189429 40.592432)
40.592795,-74.188818,,,3,POINT (-74.188818 40.592795)
40.593072,-74.188332,,,3,POINT (-74.188332 40.593072)
40.593242,-74.188046,,,3,POINT (-74.188046 40.593242)
40.594052,-74.186676,,,3,POINT (-74.18667600000001 40.594052)
40.594158,-74.186503,,,3,POINT (-74.186503 40.594158)
40.594804,-74.185358,,,3,POINT (-74.18535799999999 40.594804)
40.595063,-74.184981,,,3,POINT (-74.18498099999999 40.595063)
