,node,y,x,ref,highway,street_count
46352,1544847091,40.880293,-73.911138,,,3
46353,1544847111,40.8775096,-73.9144649,,,3
46354,1544953776,40.8788421,-73.8850176,,,3
46355,1544953781,40.8792652,-73.8844919,,,3
46356,1544953799,40.8790903,-73.8854299,,,4
46357,1544953801,40.8773915,-73.8854442,,traffic_signals,4
46358,1544953803,40.8777789,-73.8851318,,,3
46359,1544953812,40.8792974,-73.8857404,,,4
46360,1544953887,40.8793771,-73.8855303,,,3
46361,1545136709,40.8794175,-73.9162542,,,1
46362,1545136710,40.8790823,-73.9170286,,,3
46363,1545167946,40.8793104,-73.9182832,,turning_circle,1
46364,1545196739,40.880517,-73.922354,,,3
46365,1545521259,40.8830722,-73.9153827,,,3
46366,1545521302,40.8815932,-73.9153733,,,1
46367,1545532963,40.8836067,-73.9108006,,,1
46368,1545532983,40.8835411,-73.9100533,,,4
46369,1545532986,40.8832459,-73.9105171,,,3
46370,1545535483,40.8836953,-73.9103774,,,3
46371,1562134950,40.6338817,-74.1616258,,,1
46372,1563342077,40.6341424,-74.1561225,,,1
46373,1563342079,40.634691,-74.146972,,,1
46374,1563342082,40.6361421,-74.1433192,,,1
46375,1565826871,40.6468687,-73.9639069,,,1
46376,1567286065,40.692565,-74.000382,,,2
46377,1567286111,40.6931042,-74.000996,,,2
46378,1569960111,40.9082178,-73.900904,,,3
46379,1569960155,40.9082522,-73.8990466,,,1
46380,1569983840,40.9008738,-73.9064473,,,4
46381,1569983907,40.9008382,-73.9065633,,,3
46382,1570001513,40.9000552,-73.9058361,,,3
46383,1570014641,40.9017658,-73.90176,,,3
46384,1570028172,40.9031155,-73.9011462,,,3
46385,1570028197,40.9039085,-73.9004213,,,3
46386,1570028209,40.9021484,-73.9015917,,,3
46387,1570028215,40.9023358,-73.9023722,,,1
46388,1570028226,40.9031826,-73.9012409,,,3
46389,1570028235,40.9021698,-73.9017121,,,3
46390,1570028239,40.9047592,-73.9003769,,,3
46391,1570033892,40.903739,-73.8986373,,,1
46392,1570152727,40.8890322,-73.8910207,,,3
46393,1570156579,40.8853659,-73.8949245,,,3
46394,1570174839,40.8996615,-73.8971489,,,4
46395,1570174844,40.9006504,-73.9053562,22,motorway_junction,3
46396,1570206447,40.8985751,-73.9011027,,,3
46397,1570206489,40.8985432,-73.9009901,,,4
46398,1570206501,40.8965244,-73.9024458,,,4
46399,1570206527,40.89945,-73.9010761,,,3
46400,1570206550,40.8994074,-73.9011902,,,3
46401,1570217695,40.8977705,-73.8997614,,,3
46402,1570230685,40.8967173,-73.8997315,,,3
46403,1570433585,40.8945519,-73.9032089,,,1
46404,1570448193,40.8945947,-73.9049751,,,3
46405,1570448208,40.8946374,-73.9050957,,,3
46406,1570448213,40.8959103,-73.9032667,,,3
46407,1570448216,40.895355,-73.9043205,,,4
46408,1570455573,40.900641,-73.9044455,,,3
46409,1570455578,40.8937718,-73.9055713,,,3
46410,1570455580,40.8941708,-73.9023716,,,1
46411,1570455581,40.8943625,-73.9020022,,,3
46412,1570455587,40.8944142,-73.9017339,,,1
46413,1570455595,40.9006021,-73.9045835,,,3
46414,1570455599,40.9010228,-73.9041399,,,3
46415,1570455608,40.8934576,-73.9054932,,,3
46416,1570455610,40.893476,-73.9056309,,,3
46417,1570460010,40.895369,-73.9079015,,,3
46418,1570460018,40.8963063,-73.9080088,,,3
46419,1570461872,40.8987477,-73.9050926,,,3
46420,1570462847,40.8987509,-73.9030777,,,3
46421,1579630565,40.8909107,-73.906577,,,3
46422,1579630668,40.8927225,-73.9079755,,,3
46423,1579630716,40.8908292,-73.9057099,,,3
46424,1579630759,40.8908855,-73.9056787,,,3
46425,1579630766,40.8916988,-73.905663,,,3
46426,1579630833,40.8916283,-73.9081485,21,motorway_junction,3
46427,1579639170,40.8925988,-73.9056752,,,3
46428,1579639173,40.8925988,-73.9055356,,,3
46429,1579639180,40.8904883,-73.905733,,,3
46430,1579639183,40.8907862,-73.905528,,,3
46431,1579639196,40.8911623,-73.9055373,,,3
46432,1579639203,40.8907233,-73.9055264,,,3
46433,1579639219,40.8911627,-73.9056604,,,3
46434,1579668049,40.8910972,-73.9022571,,,3
46435,1580084746,40.8893706,-73.9085211,,,3
46436,1580084784,40.8891278,-73.9083846,,,5
46437,1580101361,40.8909435,-73.9067763,,,3
46438,1580125492,40.8860159,-73.906992,,,3
46439,1581463803,40.887714,-73.9114718,20,motorway_junction,3
46440,1581463808,40.8883503,-73.9102737,,,3
46441,1581463841,40.8883216,-73.9093209,,,3
46442,1581463901,40.8886285,-73.909627,,,3
46443,1581489743,40.8853491,-73.9133743,,,3
46444,1581489775,40.8852928,-73.9132544,,,3
46445,1582749592,40.6200443,-74.1984335,,,3
46446,1594176625,40.8581804,-73.7898963,,,1
46447,1632878885,40.738185,-73.974138,,,3
46448,1632878962,40.739037,-73.9735603,,,3
46449,1632878994,40.7401752,-73.9761435,,traffic_signals,3
46450,1657671795,40.858386,-73.892993,,,4
46451,1670421678,40.5785916,-73.8405255,,,3
46452,1670421717,40.5783139,-73.8413443,,,3
46453,1670421732,40.5785511,-73.8414914,,,3
46454,1670421745,40.5788175,-73.8406558,,,3
46455,1672106382,40.7750162,-73.9907676,,stop,3
46456,1672106385,40.7739919,-73.9902608,,stop,3
46457,1672875551,40.728114,-73.8910818,,,3
46458,1672875555,40.7282861,-73.8906318,,,3
46459,1681026752,40.5997214,-73.7518521,,,3
46460,1681026753,40.5994424,-73.7511154,,,1
46461,1691133634,40.608791,-73.9732066,,,3
46462,1691133668,40.6090029,-73.9730302,,,3
46463,1691133670,40.6090296,-73.9734718,,,3
46464,1691133677,40.6354345,-73.9671658,,,3
46465,1691133686,40.652647,-73.9726828,,traffic_signals,3
46466,1691133691,40.6539177,-73.9730572,,,3
46467,1691133695,40.6546488,-73.9732666,,traffic_signals,3
46468,1691133701,40.6556515,-73.9735578,,,3
46469,1691133728,40.656361,-73.9737616,,,3
46470,1691133730,40.6574644,-73.9740756,,traffic_signals,3
46471,1691133771,40.6587185,-73.9751513,,traffic_signals,3
46472,1691133774,40.659855,-73.9775019,,,3
46473,1692433907,40.7252621,-73.9922803,,traffic_signals,4
46474,1692433911,40.7256586,-73.9937515,,,3
46475,1692433914,40.7258505,-73.9944634,,,3
46476,1692433916,40.7259345,-73.994648,,,4
46477,1692433918,40.7261433,-73.9950705,,,3
46478,1692433919,40.7265273,-73.9958473,,traffic_signals,4
46479,1692433920,40.7269315,-73.9966626,,,4
46480,1692433924,40.7276837,-73.9981746,,,3
46481,1692433928,40.7280695,-73.9989542,,traffic_signals,4
46482,1692433932,40.7284251,-73.9996723,,traffic_signals,4
46483,1692433935,40.7288005,-74.0004308,,traffic_signals,4
46484,1692433938,40.7291711,-74.0011907,,,4
46485,1692433939,40.7299867,-74.0004975,,,3
46486,1692433940,40.7304314,-74.0001225,,traffic_signals,4
46487,1692433941,40.7310432,-73.9996039,,traffic_signals,4
46488,1692433942,40.7316274,-73.9991063,,,3
46489,1692450029,40.7366007,-73.9818452,,traffic_signals,4
46490,1692483438,40.7099066,-73.958642,,,3
46491,1692483461,40.7103384,-73.9587996,,,4
46492,1693867379,40.7107605,-73.891445,,,3
46493,1693867385,40.7107784,-73.8919059,,,3
46494,1693893347,40.6931259,-73.9872481,,traffic_signals,3
46495,1696727885,40.7484222,-73.9568521,,,2
46496,1701116526,40.6512333,-73.9712129,,,3
46497,1701116536,40.650056,-73.971916,,,4
46498,1701116556,40.6515219,-73.9724688,,crossing,3
46499,1701250744,40.5666091,-73.8713778,,,3
46500,1701250745,40.5668718,-73.8715233,,,4
46501,1701250767,40.5671086,-73.8804905,,,3
46502,1701251038,40.5736344,-73.8615628,,,3
46503,1701251039,40.5736656,-73.8614767,,,3
46504,1701251106,40.5751869,-73.8434817,,,1
46505,1701251380,40.5754738,-73.8426489,,turning_circle,1
46506,1701251545,40.5757465,-73.8418445,,,1
46507,1701251632,40.5760009,-73.8410022,,,1
46508,1701252066,40.5767728,-73.8394749,,,1
46509,1701252145,40.5770496,-73.83866,,,1
46510,1701252280,40.5774267,-73.8378976,,turning_circle,1
46511,1701252437,40.577694,-73.8370825,,turning_circle,1
46512,1701252604,40.5781937,-73.835191,,,1
46513,1701252741,40.5784817,-73.8343645,,,1
46514,1701252983,40.5787598,-73.833527,,,1
46515,1701253041,40.5790323,-73.8327058,,,1
46516,1701253155,40.5793101,-73.8318877,,,1
46517,1701253226,40.5795782,-73.8310628,,,1
46518,1701253384,40.5800976,-73.8290543,,,3
46519,1701253417,40.5802006,-73.8287289,,,3
46520,1701253580,40.5811464,-73.8250872,,,3
46521,1701253800,40.5814622,-73.8450768,,,4
46522,1701253864,40.581554,-73.8294543,,,3
46523,1701254101,40.5819051,-73.8237602,,,3
46524,1701254136,40.5820114,-73.8296656,,traffic_signals,4
46525,1701254160,40.5820192,-73.8218076,,traffic_signals,3
46526,1701255101,40.5831879,-73.8192437,,,3
46527,1701255196,40.5833191,-73.8188835,,,1
46528,1701255479,40.583802,-73.8196278,,,1
46529,1701258630,40.5874708,-73.7975873,,,3
46530,1701258713,40.5878458,-73.7956445,,,3
46531,1701258921,40.5891848,-73.8009553,,traffic_signals,4
46532,1701258928,40.589234,-73.7886374,,turning_circle,1
46533,1701259099,40.5905709,-73.8010909,,,3
46534,1701259135,40.5907212,-73.7912658,,,3
46535,1701259157,40.5908202,-73.7840097,,,1
46536,1701259187,40.5908853,-73.7988947,,,1
46537,1701259361,40.5910874,-73.8007925,,,3
46538,1701259526,40.5914888,-73.7856769,,,1
46539,1701259542,40.5913374,-73.7949987,,,1
46540,1701259618,40.5914438,-73.7799545,,,1
46541,1701259654,40.5916119,-73.7940164,,turning_circle,1
46542,1701259726,40.5917304,-73.7678714,,,1
46543,1701259802,40.5918691,-73.7698738,,,1
46544,1701259827,40.5918518,-73.7751667,,,1
46545,1701259896,40.5919495,-73.7743568,,,1
46546,1701259921,40.5920126,-73.792234,,,1
46547,1701259971,40.5921476,-73.7725921,,,1
46548,1701260014,40.5921829,-73.7717364,,,1
46549,1701260018,40.5921849,-73.7639551,,,1
46550,1701260023,40.5922319,-73.78414,,,4
46551,1701260214,40.5924902,-73.7824425,,,1
46552,1701260267,40.592617,-73.8000586,,,3
46553,1701260292,40.5926314,-73.7588953,,,1
46554,1701260301,40.5926352,-73.7596661,,,1
46555,1701260318,40.5926946,-73.7992493,,,3
46556,1701260332,40.5927297,-73.7800713,,,1
46557,1701260483,40.5930801,-73.7907453,,,3
46558,1701260486,40.593094,-73.7531595,,,1
46559,1701260496,40.5931274,-73.7914413,,traffic_signals,5
46560,1701260502,40.593231,-73.7641477,,,3
46561,1701260554,40.5933692,-73.7736277,,,1
46562,1701260647,40.593641,-73.771892,,,1
46563,1701260770,40.5939044,-73.7512203,,,1
46564,1701261711,40.5950566,-73.7601206,,,3
46565,1701261948,40.5959855,-73.7603518,,,3
46566,1701262113,40.5965324,-73.7639105,,turning_circle,1
46567,1701262617,40.5973661,-73.8020834,,,1
46568,1701262692,40.5976342,-73.7571084,,,4
46569,1701262729,40.5976757,-73.7556344,,,3
46570,1701263650,40.5993856,-73.7524396,,,3
46571,1701267138,40.6026006,-73.7456178,,,3
46572,1701267265,40.6026968,-73.7575702,,,2
46573,1701267697,40.6029507,-73.743947,,turning_circle,1
46574,1701268383,40.6038048,-73.7430949,,,3
46575,1701268453,40.6039077,-73.7417251,,,1
46576,1701268977,40.6045255,-73.7467982,,,1
46577,1701270450,40.6058272,-73.7511818,,,3
46578,1701271170,40.6067018,-73.750133,,,3
46579,1701601505,40.6548348,-73.8160339,,,1
46580,1701651380,40.6453808,-73.7830813,,,3
46581,1701651391,40.6468735,-73.7807142,,,1
46582,1701844605,40.7473915,-73.9761413,,,3
46583,1701844618,40.7522387,-74.0008591,,,3
46584,1701844698,40.7480384,-73.9703565,,,3
46585,1702843663,40.6558962,-73.737085,,,1
46586,1705258076,40.5869109,-73.8007198,,,3
46587,1705258099,40.5866609,-73.800794,,,3
46588,1705258101,40.5868306,-73.8008282,,,3
46589,1705258103,40.5869131,-73.8005659,,,3
46590,1705270660,40.590106,-73.7978656,,,4
46591,1705270667,40.5919507,-73.7913706,,,4
46592,1705282355,40.5909212,-73.7979361,,,3
46593,1705982030,40.8029033,-73.9526522,,,3
46594,1708631192,40.54006,-74.1447645,,,1
46595,1708631195,40.5415245,-74.1447821,,,3
46596,1708631198,40.5392048,-74.1435023,,,3
46597,1708631203,40.5424637,-74.1434753,,,1
46598,1708631205,40.5418376,-74.1445595,,,1
46599,1708631209,40.540619,-74.1446469,,,3
46600,1725664264,40.5878017,-73.8018671,,,3
46601,1725664268,40.5878859,-73.8008682,,,4
46602,1733614298,40.7766633,-73.9830737,,traffic_signals,3
46603,1744840445,40.9114286,-73.9064532,,,1
46604,1762221470,40.8555496,-73.929178,,traffic_signals,4
46605,1763608189,40.8553921,-73.9377353,,,3
46606,1763748995,40.8634843,-73.9197437,,,5
46607,1763749977,40.8621837,-73.9299945,,traffic_signals,3
46608,1763787328,40.8668062,-73.9309132,,,3
46609,1764387321,40.8589437,-73.9315042,,,3
46610,1764387324,40.859395,-73.9309136,,,3
46611,1764387325,40.8593942,-73.9307617,,,3
46612,1764387326,40.8596364,-73.9312076,,,3
46613,1764387328,40.8591806,-73.9311471,,,4
46614,1764400286,40.8616359,-73.9247646,,traffic_signals,5
46615,1764400288,40.8618235,-73.9241374,,,3
46616,1764400292,40.8617501,-73.9244554,,,3
46617,1764400297,40.861299,-73.9255752,,crossing,3
46618,1764400300,40.8614188,-73.9251086,,,3
46619,1764400302,40.8614596,-73.924641,,traffic_signals,3
46620,1764400304,40.8617435,-73.9240836,,,3
46621,1764400306,40.862355,-73.9224584,,traffic_signals,3
46622,1764400310,40.8616676,-73.9244087,,,3
46623,1764400318,40.8630456,-73.9205688,,traffic_signals,3
46624,1764405361,40.8631896,-73.92066,,traffic_signals,4
46625,1764405363,40.8624952,-73.9225476,,traffic_signals,4
46626,1764424345,40.8589802,-73.9229261,,traffic_signals,4
46627,1764626357,40.8632348,-73.9197718,,,3
46628,1764626360,40.8644347,-73.9188694,,,4
46629,1764626362,40.8633778,-73.9199712,,,4
46630,1764626363,40.8637692,-73.9193403,,traffic_signals,4
46631,1764647101,40.8625988,-73.929954,,,3
46632,1764647103,40.8623213,-73.9294361,,,4
46633,1764746685,40.8621777,-73.9134538,,,3
46634,1764747381,40.8618785,-73.9130185,,traffic_signals,4
46635,1764747387,40.8620294,-73.9132418,,,3
46636,1764747393,40.8617784,-73.9125131,,traffic_signals,4
46637,1764747395,40.8618493,-73.9120852,,,3
46638,1764748511,40.8625769,-73.9115255,,,2
46639,1764748516,40.8621334,-73.9121018,,,4
46640,1764776464,40.8627971,-73.9084662,,,2
46641,1765378860,40.8624606,-73.8969235,,traffic_signals,4
46642,1769708232,40.8513693,-73.9412291,,traffic_signals,5
46643,1770713491,40.6682908,-73.9601841,,,1
46644,1772136801,40.7047995,-74.0164046,,,3
46645,1772136810,40.7048371,-74.0156504,,,3
46646,1773055865,40.7135233,-73.9986438,,traffic_signals,5
46647,1773060097,40.7140611,-73.9975944,,traffic_signals,5
46648,1773060099,40.7137811,-73.9980743,,traffic_signals,3
46649,1773063787,40.7146482,-73.9971597,,,3
46650,1773063789,40.7150654,-73.996861,,traffic_signals,4
46651,1773066054,40.7141114,-73.9973936,,,4
46652,1773076509,40.720932,-73.9937263,,traffic_signals,3
46653,1773076511,40.7202997,-73.9939846,,traffic_signals,5
46654,1773076513,40.719922,-73.9941898,,,3
46655,1773076778,40.7216109,-73.9934634,,traffic_signals,4
46656,1773078006,40.7223344,-73.9932044,,traffic_signals,3
46657,1773082408,40.7227989,-73.993037,,,4
46658,1773082410,40.7241983,-73.9925341,,traffic_signals,4
46659,1773084391,40.7252355,-73.9921466,,traffic_signals,3
46660,1773084402,40.7270946,-73.9915448,,traffic_signals,5
46661,1773084405,40.7263628,-73.9917292,,traffic_signals,4
46662,1773084407,40.7256296,-73.9919998,,traffic_signals,4
46663,1773084410,40.7248684,-73.9922899,,traffic_signals,4
46664,1773121034,40.7277632,-73.9912281,,traffic_signals,3
46665,1773303232,40.5832417,-73.9741074,,,3
46666,1773303233,40.5833799,-73.9745282,,,3
46667,1773311774,40.5728579,-73.9992044,,,4
46668,1773311775,40.5730535,-73.9938307,,traffic_signals,4
46669,1773311776,40.5727953,-73.9981009,,traffic_signals,4
46670,1773311777,40.5729743,-74.0003103,,,4
46671,1773311778,40.573375,-74.0025709,,,4
46672,1773311779,40.5732357,-73.9927813,,traffic_signals,4
46673,1773311780,40.572917,-73.9948955,,traffic_signals,4
46674,1773311781,40.5737537,-73.9907145,,traffic_signals,4
46675,1773311782,40.5734748,-73.9917467,,traffic_signals,4
46676,1773311783,40.5731491,-74.0014288,,traffic_signals,4
46677,1773314095,40.5784714,-73.9894521,,traffic_signals,4
46678,1773314096,40.5788188,-73.9862653,,traffic_signals,3
46679,1775176473,40.7609696,-73.9640936,,traffic_signals,4
46680,1775176474,40.7606311,-73.963073,,motorway_junction,3
46681,1775201764,40.7608321,-73.962885,,,4
46682,1775260897,40.716346,-73.9948041,,,3
46683,1778676708,40.8007335,-73.9584483,,,3
46684,1780006950,40.9049251,-73.9133286,,,1
46685,1780007596,40.9022297,-73.9148354,,,1
46686,1780424756,40.7034736,-73.8955166,,,3
46687,1788022027,40.9103404,-73.9057724,,,1
46688,1788022049,40.9099958,-73.905927,,,1
46689,1788093512,40.9065438,-73.9081542,,,1
46690,1794656791,40.6990815,-73.8881075,,,3
46691,1794656793,40.6938467,-73.8844545,,,3
46692,1794656794,40.6988928,-73.8880969,,,3
46693,1794656796,40.6995641,-73.8885214,,,3
46694,1794656799,40.6990503,-73.8883336,,,3
46695,1794656800,40.6993707,-73.8886381,,,3
46696,1794656805,40.6980218,-73.8878415,,,3
46697,1795811317,40.8142699,-73.939138,,,1
46698,1796137164,40.875274,-73.8670408,,,3
46699,1807940789,40.7973439,-73.9662481,,turning_circle,1
46700,1815133244,40.7653667,-73.9875746,,traffic_signals,4
46701,1817092654,40.6885997,-73.8756532,,traffic_signals,3
46702,1817104760,40.7061299,-73.8760223,,traffic_signals,4
46703,1817770876,40.6134736,-74.0037758,,traffic_signals,4
46704,1819487785,40.9052042,-73.9070957,,,3
46705,1819487827,40.905061,-73.9063252,,,3
46706,1819601087,40.9042684,-73.908261,,,3
46707,1819601101,40.904634,-73.9083044,,,1
46708,1819608425,40.9035111,-73.9064708,,turning_circle,1
46709,1819608429,40.9036467,-73.9077841,,,1
46710,1819608467,40.9043178,-73.9062019,,,3
46711,1819614884,40.9053176,-73.9094211,,,1
46712,1819673049,40.9016289,-73.9105017,,,3
46713,1819673081,40.9022691,-73.9078633,,,3
46714,1819673097,40.9003723,-73.9057119,,,3
46715,1825609675,40.897567,-73.9114249,,,3
46716,1825841704,40.7677416,-73.9821625,,traffic_signals,3
46717,1825841742,40.7684033,-73.9817632,,traffic_signals,3
46718,1825841743,40.7676798,-73.9818825,,,3
46719,1825841754,40.7683169,-73.9822255,,traffic_signals,3
46720,1829177258,40.8509292,-73.9416078,,,3
46721,1834861788,40.6589259,-73.8034452,,,2
46722,1840722942,40.714566,-73.8988429,,,1
46723,1852181145,40.8400327,-73.8796831,,,3
46724,1852181161,40.840085,-73.8801859,,,4
46725,1852181199,40.8402032,-73.8796864,,,3
46726,1852181204,40.8402525,-73.8801135,,,4
46727,1852281154,40.8360276,-73.8896678,,,3
46728,1858043507,40.8318007,-73.854947,,,3
46729,1858043520,40.8344084,-73.8633089,,,3
46730,1858043523,40.8359796,-73.8738423,,,3
46731,1858043549,40.8362198,-73.8696844,,,3
46732,1858043576,40.8559143,-73.8262903,,,3
46733,1858043578,40.8562131,-73.8263213,,,3
46734,1858043580,40.8660257,-73.8312651,11,motorway_junction,3
46735,1858043581,40.8686938,-73.8333514,,,3
46736,1858043582,40.8688447,-73.8318346,,traffic_signals,4
46737,1860569457,40.8616675,-73.9132783,,,3
46738,1884810427,40.6664743,-73.77149,,,1
46739,1884810428,40.666395,-73.7532101,,,3
46740,1884810431,40.667018,-73.773036,,,3
46741,1884810439,40.6737465,-73.7544437,,,1
46742,1884810443,40.6739305,-73.7848258,,,3
46743,1884810451,40.675177,-73.7691216,,,3
46744,1884810461,40.6762329,-73.7762118,,,3
46745,1884810470,40.6765204,-73.7657431,,,1
46746,1884810480,40.6786852,-73.7643363,,,1
46747,1884810482,40.6793514,-73.7917259,,,4
46748,1884810492,40.6799539,-73.7876961,,,3
46749,1884810496,40.680291,-73.7875026,,,3
46750,1884810511,40.6823415,-73.7672275,,traffic_signals,4
46751,1884810514,40.6831287,-73.7783455,,,1
46752,1884810519,40.6934031,-73.7938043,,,1
46753,1884810520,40.6950013,-73.7949642,,,1
46754,1884810527,40.6960505,-73.7865645,,,3
46755,1891639900,40.8603119,-73.9094504,,,3
46756,1893285374,40.7103461,-73.9583486,,,4
46757,1893285378,40.7106906,-73.9564585,,traffic_signals,4
46758,1895628122,40.7244974,-73.9364381,,,3
46759,1904847201,40.7529766,-73.9102698,,traffic_signals,4
46760,1905863520,40.812727,-73.949301,,traffic_signals,4
46761,1907661691,40.6959435,-73.8386539,,,3
46762,1916425971,40.6098469,-73.9137245,,,3
46763,1916621953,40.8370828,-73.9209064,,,3
46764,1918039864,40.7240975,-73.9927155,,traffic_signals,4
46765,1918039869,40.7248879,-73.9949407,,traffic_signals,4
46766,1918039876,40.7231066,-73.9894363,,,3
46767,1918039877,40.7236025,-73.9910658,,traffic_signals,4
46768,1918039880,40.7251668,-73.9959002,,traffic_signals,4
46769,1918039896,40.7233701,-73.9903071,,traffic_signals,4
46770,1918039897,40.7250362,-73.9953664,,traffic_signals,4
46771,1918039898,40.7243691,-73.9934855,,traffic_signals,4
46772,1918039901,40.7246263,-73.994207,,traffic_signals,4
46773,1918039904,40.7240599,-73.9925941,,traffic_signals,4
46774,1919595910,40.7216748,-73.9847062,,traffic_signals,4
46775,1919595911,40.7224162,-73.9871556,,,4
46776,1919595912,40.7211663,-73.9830263,,traffic_signals,4
46777,1919595914,40.7226328,-73.9879143,,traffic_signals,4
46778,1919595915,40.7253844,-73.9968134,,traffic_signals,4
46779,1919595917,40.726118,-73.998407,,traffic_signals,4
46780,1919595918,40.7272378,-74.0006749,,traffic_signals,4
46781,1919595921,40.7214212,-73.9838683,,traffic_signals,4
46782,1919595922,40.720774,-73.9812453,,traffic_signals,4
46783,1919595923,40.7209097,-73.9821785,,,4
46784,1919595924,40.7219231,-73.9855265,,traffic_signals,4
46785,1919595925,40.7257539,-73.9976695,,traffic_signals,4
46786,1919595926,40.7264932,-73.9991668,,,4
46787,1919595927,40.7276175,-74.0014439,,traffic_signals,4
46788,1919595928,40.7279861,-74.0021905,,traffic_signals,4
46789,1919595929,40.7221671,-73.9863325,,traffic_signals,4
46790,1921369840,40.8515311,-73.9390988,,,1
46791,1922913954,40.6297595,-73.9183516,,,3
46792,1923043213,40.6323668,-73.9189496,,,3
46793,1924424048,40.5530202,-73.9290931,,,1
46794,1927790818,40.5785332,-73.9369871,,,1
46795,1927807845,40.7551516,-73.9221287,,traffic_signals,4
46796,1929497988,40.7398467,-73.7693799,,,3
46797,1929497990,40.7399819,-73.7696516,3,motorway_junction,3
46798,1929498017,40.7460833,-73.7725424,4E-W,motorway_junction,3
46799,1929498026,40.7654328,-73.7800231,,,3
46800,1929498040,40.7673478,-73.7810679,,,3
46801,1929498059,40.8243499,-73.8247108,,,3
46802,1930487408,40.7342697,-73.873851,,traffic_signals,4
46803,1930487409,40.744162,-73.7760457,,,3
46804,1930487410,40.7463275,-73.766837,,,3
46805,1930487419,40.7480973,-73.7600339,,,3
46806,1930487422,40.7485077,-73.7583348,,,3
46807,1930487425,40.7491282,-73.7583478,,,3
46808,1930487434,40.7512883,-73.7470122,,,3
46809,1930487444,40.7563836,-73.7391655,,,3
46810,1930487447,40.7563852,-73.739643,,,3
46811,1930487477,40.7634354,-73.7259582,,,3
46812,1930487478,40.7637494,-73.7270193,,,3
46813,1931610635,40.8086056,-73.9097793,,,4
46814,1931610637,40.8082178,-73.9078327,,traffic_signals,3
46815,1931610639,40.8084101,-73.9088377,,,4
46816,1931696820,40.885148,-73.9008512,,,3
46817,1931696823,40.8851091,-73.9010845,,,4
46818,1931696832,40.8852698,-73.901254,,,3
46819,1932829831,40.8282173,-73.9274214,,crossing,3
46820,1932829832,40.8284876,-73.927405,,,3
46821,1934416698,40.8463943,-73.7847722,,,3
46822,1934649341,40.5986594,-74.071911,,,3
46823,1934649351,40.5997602,-74.0916399,,,3
46824,1934649353,40.5997625,-74.0919347,,,3
46825,1934649370,40.6001664,-74.0646716,,,4
46826,1934649628,40.6035768,-74.0675913,,,3
46827,1934649632,40.6038932,-74.0764556,,,3
46828,1934649661,40.6041325,-74.0769254,,,3
46829,1934649672,40.6045356,-74.0668551,,,3
46830,1934649696,40.6054291,-74.0761028,,,3
46831,1934649702,40.6055341,-74.0771561,,,3
46832,1934649703,40.6055595,-74.0774326,,,3
46833,1934649732,40.6068538,-74.0769163,,,3
46834,1934649733,40.606873,-74.0770866,,,3
46835,1934649734,40.6077282,-74.1327956,,,3
46836,1934649743,40.6080974,-74.0915082,,,3
46837,1934649759,40.6088104,-74.0911827,,,3
46838,1934649760,40.6097633,-74.1503263,9,motorway_junction,3
46839,1934649761,40.6100619,-74.1208827,,,3
46840,1934649762,40.6108879,-74.100407,,,3
46841,1934649788,40.6210753,-74.1691314,,,3
46842,1934649808,40.6247729,-74.1786372,,,3
46843,1934649840,40.6383221,-74.0211178,,,4
46844,1934649848,40.6456076,-73.7976985,,,3
46845,1934649857,40.6625896,-73.8041089,,,3
46846,1934649861,40.6631492,-73.8035578,,,3
46847,1934649875,40.6664819,-73.7939757,,motorway_junction,3
46848,1934649890,40.6941103,-73.8119703,,,3
46849,1934649893,40.6943696,-73.8118758,5,motorway_junction,3
46850,1934649896,40.6960499,-73.9630384,,,3
46851,1934649899,40.7001896,-73.8152067,,,3
46852,1934649905,40.7028194,-73.8170279,,,3
46853,1934649909,40.70618,-73.8181379,,,3
46854,1934649922,40.7146543,-73.8290185,,,3
46855,1934649932,40.7277545,-73.8331944,,traffic_signals,4
46856,1934649977,40.7481773,-73.8956382,,,3
46857,1934649994,40.7484538,-73.8964686,,,3
46858,1934649997,40.7486798,-73.8967915,,,3
46859,1934650001,40.7560113,-73.8510949,,,3
46860,1934650015,40.7590706,-73.8511635,,,3
46861,1934650019,40.7593682,-73.8499866,,,3
46862,1934650028,40.7608943,-73.8457028,,,3
46863,1934650029,40.7624815,-73.8395821,,,3
46864,1934650072,40.7674187,-73.8387293,,,3
46865,1934650076,40.7698302,-73.9169959,,,3
46866,1934650086,40.7900271,-73.9266013,46A,motorway_junction,3
46867,1934650121,40.8227529,-73.8675554,,,3
46868,1934650123,40.822772,-73.8858846,,,3
46869,1934654561,40.6657032,-73.8416005,,,3
46870,1934654562,40.6665709,-73.8418358,,,3
46871,1934654565,40.7092417,-73.8190905,,,4
46872,1934654568,40.7577899,-73.8513517,,,3
46873,1934654570,40.7600362,-73.8461461,,,4
46874,1936594434,40.6749555,-74.0179195,,,1
46875,1941708204,40.5570111,-73.9311792,,,3
46876,1941708239,40.5648731,-73.911811,,,1
46877,1941734190,40.557045,-73.914457,,,3
46878,1941734192,40.5669263,-73.8862068,,,1
46879,1942052982,40.6176314,-73.9414087,,,3
46880,1942052991,40.6195924,-73.9413283,,traffic_signals,5
46881,1942053000,40.6196916,-73.9406905,,,3
46882,1942053072,40.6202745,-73.9417781,,stop,3
46883,1942053098,40.6203327,-73.94116,,traffic_signals,4
46884,1942053104,40.6259615,-73.9710771,,,4
46885,1942053136,40.6444185,-73.9743112,,,3
